3301;3201;I.U.                                                   ;IZQUIERDA UNIDA:EN COMUN- IUCYL                                                                                         ;00A600;
3302;3302;IU-EQUO                                                ;IZQUIERDA UNIDA-EQUO                                                                                                    ;EADCA6;
3303;3302;IU-EQUO-ACCION PLURAL                                  ;IZQUIERDA UNIDA-EQUO-ACCIÓN PLURAL: EN COMÚN SAN LORENZO                                                                ;006BD7;
3304;3302;IU-EQUO-A.C.A.                                         ;IZQUIERDA UNIDA- EQUO- ASAMBLEA CIUDADANA DE ARROYOMOLINOS                                                              ;499494;
3305;3302;IU-EQUO                                                ;IZQUIERDA UNIDA-EQUO BOECILLO TOMA LA PALABRA                                                                           ;EADCA6;
3306;3302;IU-EQUO                                                ;IZQUIERDA UNIDA-EQUO CONVERGENCIA POR CASTILLA Y LEON                                                                   ;EADCA6;
3307;3302;IU-EQUO                                                ;IZQUIERDA UNIDA-EQUO CONVERGENCIA POR CASTILLA Y LEÓN                                                                   ;EADCA6;
3311;3302;IU-EQUO                                                ;IZQUIERDA UNIDA-EQUO: GANEMOS PALENCIA                                                                                  ;EADCA6;
3312;3302;IU-EQUO                                                ;IZQUIERDA UNIDA-EQUO:GANEMOS PALENCIA                                                                                   ;EADCA6;
3313;3302;IU-EQUO                                                ;IZQUIERDA-UNIDA-EQUO:GANEMOS PALENCIA                                                                                   ;EADCA6;
3314;3302;IU-EQUO-VERDES EUROPEOS                                ;IZQUIERDA UNIDA-EQUO-LOS VERDES EUROPEOS                                                                                ;8C008C;
3315;3302;IZQUIERDA UNIDA-EQUO-SOMOS RIVAS                       ;IZQUIERDA UNIDA-EQUO-SOMOS RIVAS                                                                                        ;8B17FF;
3316;3201;IZQUIERDA UNIDA- EZKERRA                               ;IZQUIERDA UNIDA- EZKERRA                                                                                                ;00A600;
3317;3201;PG                                                     ;IZQUIERDA UNIDA-FUENTE VAQUEROS PARA LA GENTE                                                                           ;00A600;
3318;3201;G:IU-LV                                                ;IZQUIERDA UNIDA - GANAR                                                                                                 ;00A600;
3319;3201;G: IU-LV                                               ;IZQUIERDA UNIDA-GANAR                                                                                                   ;00A600;
3320;3201;G:IU-LV                                                ;IZQUIERDA UNIDA-GANAR                                                                                                   ;00A600;
3321;3201;PG                                                     ;IZQUIERDA UNIDA-GANAR CULLAR VEGA PARA LA GENTE                                                                         ;00A600;
3322;3201;PG                                                     ;IZQUIERDA UNIDA-GANEMOS ALBOLOTE PARA LA GENTE                                                                          ;00A600;
3323;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS ALBOREA                                                                                         ;00A600;
3324;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS ALCARAZ                                                                                         ;00A600;
3325;3201;IU-Ganemos                                             ;IZQUIERDA UNIDA-GANEMOS ALCAZAR DE SAN JUAN-CLM                                                                         ;00A600;
3326;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ALDEANUEVA DE SAN BARTOLOMÉ-CLM                                                                 ;00A600;
3327;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ALMADEN-CLM                                                                                     ;00A600;
3328;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ALMADENEJOS-CLM                                                                                 ;00A600;
3329;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ALMODOVAR DEL CAMPO-CLM                                                                         ;00A600;
3330;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ALMONACID DE TOLEDO-CLM                                                                         ;00A600;
3331;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA -GANEMOS AÑOVER DEL TAJO-CLM                                                                            ;00A600;
3332;3201;IU-Ganemos                                             ;IZQUIERDA UNIDA-GANEMOS ARGAMASILLA DE ALBA-CLM                                                                         ;00A600;
3333;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ARGAMASILLA DE CALATRAVA -CLM                                                                   ;00A600;
3334;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA -GANEMOS ARGES-CLM                                                                                      ;00A600;
3335;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS BALAZOTE                                                                                        ;00A600;
3336;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS BARCIENCE- CLM                                                                                  ;00A600;
3337;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA- GANEMOS BARGAS- CLM                                                                                    ;00A600;
3338;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS BELMONTE-CLM                                                                                    ;00A600;
3339;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS-BOROX-CLM                                                                                       ;00A600;
3340;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CABEZARRUBIAS DEL PUERTO-CLM                                                                    ;00A600;
3341;3201;IU-Ganemos                                             ;IZQUIERDA UNIDA-GANEMOS CAMPO DE CRIPTANA-CLM                                                                           ;00A600;
3342;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CAMUÑAS-CLM                                                                                     ;00A600;
3343;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CARRANQUE-CLM                                                                                   ;00A600;
3344;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CARRIZOSA-CLM                                                                                   ;00A600;
3345;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CASARRUBIOS DEL MONTE- CLM                                                                      ;00A600;
3346;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CASASIMARRO-CLM                                                                                 ;00A600;
3347;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CAZALEGAS-CLM                                                                                   ;00A600;
3348;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CEDILLO DEL CONDADO-CLM                                                                         ;00A600;
3349;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS CENIZATE                                                                                        ;00A600;
3350;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS CHILLON-CLM                                                                                     ;00A600;
3351;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS CHINCHILLA                                                                                      ;00A600;
3352;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS COBISA-CLM                                                                                      ;00A600;
3353;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS DAIMIEL-CLM                                                                                     ;00A600;
3354;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS EL BALLESTERO                                                                                   ;00A600;
3355;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS EL REAL DE SAN VICENTE-CLM                                                                      ;00A600;
3356;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ESQUIVIAS -CLM                                                                                  ;00A600;
3357;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS FEREZ                                                                                           ;00A600;
3358;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS FUENSALIDA-CLM                                                                                  ;00A600;
3359;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS FUENSANTA                                                                                       ;00A600;
3360;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS HELLIN                                                                                          ;00A600;
3361;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS HINOJOSAS DE CALATRAVA-CLM                                                                      ;00A600;
3362;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS HUELAMO-CLM                                                                                     ;00A600;
3363;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ILLESCAS-CLM                                                                                    ;00A600;
3364;3201;IUCM-LV-GANEMOS -G                                     ;IZQUIERDA UNIDA -GANEMOS LA COMUNIDAD DE MADRID-LOS VERDES                                                              ;00A600;
3365;3201;IUCM-LV-GANEMOS LA COMUNIDAD DE MADRID                 ;IZQUIERDA UNIDA -GANEMOS LA COMUNIDAD DE MADRID-LOS VERDES                                                              ;00A600;
3366;3201;IUCM-LV-GANEMOS                                        ;IZQUIERDA UNIDA-GANEMOS LA COMUNIDAD DE MADRID-LOS VERDES                                                               ;00A600;
3367;3201;IUCM-LV-GANEMOS LA COMUNIDAD DE MADRID                 ;IZQUIERDA UNIDA-GANEMOS LA COMUNIDAD DE MADRID-LOS VERDES                                                               ;00A600;
3368;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LA GUARDIA-CLM                                                                                  ;00A600;
3369;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LA IGLESUELA-CLM                                                                                ;00A600;
3370;3201;Iu-ganemos                                             ;IZQUIERDA UNIDA-GANEMOS LA PUEBLA DE ALMORaDIEL-CLM                                                                     ;00A600;
3371;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LA PUEBLANUEVA-CLM                                                                              ;00A600;
3372;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS LA RODA                                                                                         ;00A600;
3373;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LAS MESAS-CLM                                                                                   ;00A600;
3374;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LA SOLANA-CLM                                                                                   ;00A600;
3375;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LAS PEDROÑERAS-CLM                                                                              ;00A600;
3376;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LAS VENTAS DE SAN JULIAN-CLM                                                                    ;00A600;
3377;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS-LA VILLA DE DON FADRIQUE-CLM                                                                    ;00A600;
3378;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS LOS YEBENES-CLM                                                                                 ;00A600;
3379;3201;IU-GANEMOS                                             ;Izquierda unida-GANEMOS MADRIDEJOS-CLM                                                                                  ;00A600;
3380;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS MADRIGUERAS                                                                                     ;00A600;
3381;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA GANEMOS-MAGAN-CLM                                                                                       ;00A600;
3382;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MALPICA DE TAJO-CLM                                                                             ;00A600;
3383;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MANZANARES-CLM                                                                                  ;00A600;
3384;3201;IU-GANEMOS                                             ;Izquierda Unida-GANEMOS MANZANEQUE-CLM                                                                                  ;00A600;
3385;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MASEGOSA-CLM                                                                                    ;00A600;
3386;3201;IU-GANEMOS                                             ;Izquierda unida-GANEMOS MAZARAMBROZ-CLm                                                                                 ;00A600;
3387;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MENTRIDA-CLM                                                                                    ;00A600;
3388;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MIGUEL ESTEBAN-CLM                                                                              ;00A600;
3389;3201;IU - GANEMOS                                           ;IZQUIERDA UNIDA - GANEMOS MIGUELTURRA CLM                                                                               ;00A600;
3390;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MOCEJON-CLM                                                                                     ;00A600;
3391;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MONTEARAGON-CLM                                                                                 ;00A600;
3392;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MORA-CLM                                                                                        ;00A600;
3393;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MOTA DEL CUERVO-CLM                                                                             ;00A600;
3394;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS MOTILLA DEL PALANCAR-CLM                                                                        ;00A600;
3395;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS MOTILLEJA                                                                                       ;00A600;
3396;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA -GANEMOS NAMBROCA-CLM                                                                                   ;00A600;
3397;3201;IU - GANEMOS                                           ;IZQUIERDA UNIDA - GANEMOS NAVAS DE ESTENA CLM                                                                           ;00A600;
3398;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS NOVES-CLM                                                                                       ;00A600;
3399;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS NUMANCIA DE LA SAGRA-CLM                                                                        ;00A600;
3400;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS OCAÑA-CLM                                                                                       ;00A600;
3401;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS OLIAS DEL REY-CLM                                                                               ;00A600;
3402;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS ONTIGOLA-CLM                                                                                    ;00A600;
3403;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS OSSA DE MONTIEL                                                                                 ;00A600;
3404;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS PALOMERA CLM                                                                                    ;00A600;
3405;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS PATERNA DEL MADERA                                                                              ;00A600;
3406;3201;IU-Ganemos                                             ;IZQUIERDA UNIDA-GANEMOS PEDRO MUÑOZ-CLM                                                                                 ;00A600;
3407;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS PEÑASCOSA                                                                                       ;00A600;
3408;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS PORTILLO DE TOLEDO-CLM                                                                          ;00A600;
3409;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS POZOHONDO                                                                                       ;00A600;
3410;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS PUERTOLLANO-CLM                                                                                 ;00A600;
3411;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS QUINTANAR DE LA ORDEN-CLM                                                                       ;00A600;
3412;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS QUISMONDO-CLM                                                                                   ;00A600;
3413;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SAN MARTIN DE PUSA-CLM                                                                          ;00A600;
3414;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SAN PABLO DE LOS MONTES-CLM                                                                     ;00A600;
3415;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SAN ROMAN DE LOS MONTES-CLM                                                                     ;00A600;
3416;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SANTA CRUZ DE LA ZARZA-CLM                                                                      ;00A600;
3417;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SANTA CRUZ DEL RETAMAR-CLM                                                                      ;00A600;
3418;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SANTA CRUZ DE MUDELA-CLM (IU-GANEMOS)                                                           ;00A600;
3419;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SANTA MARIA DEL VAL-CLM                                                                         ;00A600;
3420;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SANTA OLALLA-CLM                                                                                ;00A600;
3421;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SEGURILLA-CLM                                                                                   ;00A600;
3422;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SESEÑA-CLM                                                                                      ;00A600;
3423;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS SOCOVOS                                                                                         ;00A600;
3424;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS SONSECA-CLM                                                                                     ;00A600;
3425;3201;GANEMOS-I.U.                                           ;IZQUIERDA UNIDA-GANEMOS TARAZONA                                                                                        ;00A600;
3426;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS TEMBLEQUE-CLM                                                                                   ;00A600;
3427;3201;IU-Ganemos                                             ;IZQUIERDA UNIDA-GANEMOS TOMELLOSO-CLM                                                                                   ;00A600;
3428;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA GANEMOS UGENA-CLM                                                                                       ;00A600;
3429;3201;IU-GANEMOS                                             ;Izquierda Unida-GANEMOS URDA-CLM                                                                                        ;00A600;
3430;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS VALDEGANGA                                                                                      ;00A600;
3431;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS VALDEMECA-CLM                                                                                   ;00A600;
3432;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS VALDEPEÑAS-CLM                                                                                  ;00A600;
3433;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS VILLACAÑAS-CLM                                                                                  ;00A600;
3434;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS VILLALUENGA DE LA SAGRA-CLM                                                                     ;00A600;
3435;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS VILLAMALEA                                                                                      ;00A600;
3436;3201;GANEMOS-IU                                             ;IZQUIERDA UNIDA-GANEMOS VILLARROBLEDO                                                                                   ;00A600;
3437;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA-GANEMOS YELES-CLM                                                                                       ;00A600;
3438;3201;IU-GANEMOS                                             ;IZQUIERDA UNIDA -GANEMOS YUNCOS- CLM                                                                                    ;00A600;
3439;3201;IUCM-LV                                                ;IZQUIERDA UNIDA - GIRA MADRID LOS VERDES VALDEMORILLO                                                                   ;00A600;
3440;3201;PG                                                     ;IZQUIERDA UNIDA-GUADAHORTUNA PARA LA GENTE                                                                              ;00A600;
3441;3201;IZQUIERDA UNIDA (IULV-CA)-SOMOS CUEVAS-PARA LA GENTE   ;IZQUIERDA UNIDA (IULV-CA)-SOMOS CUEVAS-PARA LA GENTE                                                                    ;00A600;
3442;3201;PG                                                     ;IZQUIERDA UNIDA-IZNALLOZ PARA LA GENTE                                                                                  ;00A600;
3443;3201;IU-IX                                                  ;Izquierda Unida - Izquierda Xunida d'Asturies                                                                           ;00A600;
3444;3201;IU-IX                                                  ;Izquierda Unida - Izquierda Xunida D'asturies                                                                           ;00A600;
3445;3201;IU-IX                                                  ;IZQUIERDA UNIDA-IZQUIERDA XUNIDA D'ASTURIES                                                                             ;00A600;
3446;3201;PG                                                     ;IZQUIERDA UNIDA-LACHAR PARA LA GENTE                                                                                    ;00A600;
3447;3201;IU. TOMA LA PALABRA                                    ;IZQUIERDA UNIDA. LA CISTERNIGA TOMA LA PALABRA                                                                          ;00A600;
3448;3201;IU LAGUNA EN MARCHA                                    ;IZQUIERDA UNIDA- LAGUNA EN MARCHA TOMA LA PALABRA                                                                       ;00A600;
3449;3201;IUCYL                                                  ;IZQUIERDA UNIDA LA ROBLA: EN COMUN                                                                                      ;00A600;
3450;3201;PG                                                     ;IZQUIERDA UNIDA-LAS GABIAS PARA LA GENTE                                                                                ;00A600;
3451;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDE-CONVOCATORIA POR ANDALUCIA-ARENAS PARA LA GENTE                                               ;00A600;
3452;3201;IU-LV                                                  ;IZQUIERDA UNIDA - LOS VERDES                                                                                            ;00A600;
3453;3201;EN COMÚN                                               ;IZQUIERDA UNIDA -LOS VERDES                                                                                             ;00A600;
3454;3201;GANEMOS-IU-LV                                          ;IZQUIERDA UNIDA-LOS VERDES                                                                                              ;00A600;
3456;3201;IU-LV                                                  ;IZQUIERDA UNIDA-LOS VERDES                                                                                              ;00A600;
3457;3201;IU-LV                                                  ;IZQUIERDA UNIDA-LOS VERDES: CANARIAS DECIDE                                                                             ;00A600;
3458;3201;IU-LV                                                  ;IZQUIERDA UNIDA-LOS VERDES:CANARIAS DECIDE                                                                              ;00A600;
3459;3201;IULV-CA- PARA LA GENTE                                 ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORA POR ANDALUCIA - CUEVAS DEL BECERRO PARA LA GENTE                                 ;00A600;
3460;3201;I.U.L.V.-C.A.                                          ;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA                                                                   ;00A600;
3461;3201;I.U.LV-CA                                              ;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA                                                                   ;00A600;
3462;3201;IULV-CA                                                ;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA                                                                   ;00A600;
3463;3201;I.U.                                                   ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA                                                                   ;00A600;
3464;3201;IU LV-CA                                               ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA                                                                   ;00A600;
3465;3201;IULV-CA                                                ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA                                                                   ;00A600;
3466;3201;IULV-CA                                                ;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCÍA                                                                   ;00A600;
3467;3201;IULV-CA                                                ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA                                                                   ;00A600;
3468;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA- ALAMEDA PARA LA GENTE                                            ;00A600;
3469;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ALCAUCIN PARA LA GENTE                                            ;00A600;
3470;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA - ALFARNATEJO PARA LA GENTE                                       ;00A600;
3471;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA- ALFARNATE PARA LA GENTE                                          ;00A600;
3472;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ALGARROBO PARA LA GENTE                                           ;00A600;
3473;3201;IULV-CA-ALGATOCIN PARA LA GENTE                        ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ALGATOCÍN PARA LA GENTE                                           ;00A600;
3474;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA- ALHAURÍN DE LA TORRE PARA LA GENTE                               ;00A600;
3475;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA-ALHAURÍN EL GRANDE PARA LA GENTE                                  ;00A600;
3476;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ALMACHAR PARA LA GENTE                                            ;00A600;
3477;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ALMARGEN PARA LA GENTE                                            ;00A600;
3478;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA - ALMOGÍA PARA LA GENTE                                           ;00A600;
3479;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA- ÁLORA PARA LA GENTE                                              ;00A600;
3480;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA-ALOZAINA PARA LA GENTE                                            ;00A600;
3481;3201;IULV-CA-ALTER-CÁRTAMA PARA LA GENTE                    ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA-ALTERNATIVA REPUBLICANA-CÁRTAMA PARA LA GENTE                     ;00A600;
3482;3201;IULV-CA-CLI-AS-ALTER-MÁLAGA PARA LA GENTE              ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA - ALTERNATIVA SOCIALISTA - ALTERNATIVA REPUBLICANA - MÁLAGA PAR...;00A600;
3483;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA ANTEQUERA PARA LA GENTE                                           ;00A600;
3484;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ARCHEZ PARA LA GENTE                                              ;00A600;
3485;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCIA-ARCHIDONA PARA LA GENTE                                           ;00A600;
3486;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ARDALES PARA LA GENTE                                             ;00A600;
3487;3201;IULV-CA-ARRIATE PARA LA GENTE                          ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-ARRIATE PARA LA GENTE                                             ;00A600;
3488;3201;IULV-CA-ASIAZ                                          ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA - ASIAZ                                                           ;00A600;
3489;3201;IULV-CA-BU                                             ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BELALCAZAREÑOS UNIDOS                                             ;00A600;
3490;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BENAHAVIS PARA LA GENTE                                           ;00A600;
3491;3201;IULV-CA- BENALAURIA PARA LA GENTE                      ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA- BENALAURIA PARA LA GENTE                                         ;00A600;
3492;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BENALMADENA PARA LA GENTE                                         ;00A600;
3493;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BENAMARGOSA PARA LA GENTE                                         ;00A600;
3494;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BENAMOCARRA PARA LA GENTE                                         ;00A600;
3495;3201;IULV-CA- BENAOJAN PARA LA GENTE                        ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BENAOJAN PARA LA GENTE                                            ;00A600;
3496;3201;IULV-CA- BENARRABA PARA LA GENTE                       ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-BENARRABA PARA LA GENTE                                           ;00A600;
3497;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-CAMPILLOS PARA LA GENTE                                           ;00A600;
3498;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-CAÑETE LA REAL PARA LA GENTE                                      ;00A600;
3499;3201;IULV-CA-PARA LA GENTE                                  ;IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCIA-CANILLAS DE ACEITUNO PARA LA GENTE                                ;00A600;
